,Close
7870,1.48576
1732,1.50185
6930,1.48467
7139,1.485
6973,1.48539
17959,1.51722
17872,1.51885
26704,1.4578
3894,1.5173100000000002
8404,1.48818
13366,1.5154800000000002
25506,1.45819
4934,1.51159
12299,1.49828
1458,1.50004
21237,1.48684
27291,1.45919
25672,1.45772
7921,1.48846
20681,1.48881
22892,1.48184
23842,1.47924
8607,1.48481
5999,1.49726
18666,1.50496
7216,1.48269
5792,1.50013
27654,1.46403
2301,1.50293
7285,1.47954
379,1.51002
17636,1.52638
3950,1.51195
14441,1.52392
27413,1.45999
8611,1.48579
23891,1.48014
6051,1.49643
4509,1.50671
27195,1.46362
7185,1.48463
19271,1.48783
21581,1.4904
13469,1.51286
399,1.50829
26191,1.45912
17367,1.53279
2503,1.50022
8059,1.4895
15963,1.52299
10600,1.50308
19340,1.48447
5371,1.49934
17828,1.51937
12777,1.51498
26162,1.45773
2422,1.49931
467,1.5078
11180,1.51569
24770,1.47737
16425,1.51829
11581,1.49713
26605,1.45752
9989,1.49116
27779,1.47833
17830,1.5195
7782,1.48659
8623,1.48688
24894,1.47532
12994,1.51075
407,1.51003
8425,1.48813
21014,1.4827
16930,1.51755
6687,1.48933
27066,1.46311
24361,1.47519
16922,1.51641
18948,1.50097
177,1.51273
8195,1.48292
11263,1.51542
26368,1.45168
18500,1.50736
10548,1.50057
295,1.5105499999999998
19832,1.48546
19847,1.4858
26068,1.45853
23746,1.47826
24591,1.47624
13826,1.52214
5244,1.50004
13197,1.50815
17366,1.53295
8576,1.4863
11902,1.49356
6065,1.49563
22685,1.49002
19278,1.48483
42,1.51579
21746,1.48521
3570,1.50583
11091,1.51241
16248,1.52779
8289,1.48645
4049,1.50949
23721,1.47824
8588,1.48629
16665,1.51769
19834,1.48535
5811,1.4981
20987,1.48361
25423,1.46089
18848,1.49911
420,1.50957
26274,1.45977
21387,1.4839
7958,1.48781
9712,1.49548
15258,1.52387
9093,1.49144
17623,1.5277500000000002
26747,1.45804
18674,1.50341
17859,1.51782
18134,1.5231400000000002
2640,1.50205
19954,1.48594
24324,1.47486
8764,1.48082
87,1.50885
25650,1.45791
24432,1.46716
16064,1.52298
12051,1.50763
22374,1.48318
16191,1.5224
21321,1.48855
2483,1.50047
12423,1.50371
16083,1.52273
17287,1.53819
26456,1.458
21487,1.48209
23412,1.48254
6415,1.49517
8349,1.48586
14819,1.5265300000000002
16203,1.52453
16582,1.51904
12082,1.50118
23027,1.48621
906,1.50857
27136,1.46477
4074,1.51105
14983,1.51931
23840,1.47992
13574,1.51011
4356,1.5089
18332,1.5139399999999998
26443,1.45986
24469,1.46612
2381,1.50311
6381,1.49487
27218,1.46248
9977,1.49263
24023,1.47887
110,1.51552
5743,1.49921
12840,1.51065
6678,1.49063
15984,1.52337
21638,1.49036
6097,1.49425
26796,1.45856
5921,1.49729
16414,1.52007
13369,1.51587
18442,1.51029
5305,1.49815
11487,1.5105499999999998
14050,1.52442
5617,1.49728
11913,1.49025
12038,1.50205
8582,1.48659
10217,1.49079
17315,1.52903
12140,1.49681
3912,1.51678
1430,1.49889
2529,1.49994
25235,1.4691
21380,1.48453
14151,1.52962
6448,1.49455
20397,1.49108
7646,1.48168
23085,1.48375
2326,1.5031
4921,1.51163
14002,1.52518
25145,1.46904
3948,1.5124300000000002
24148,1.47626
8751,1.48161
13083,1.51101
471,1.50608
23170,1.48318
12694,1.51082
18328,1.51415
10628,1.50272
22316,1.48234
11617,1.49559
3323,1.49993
15547,1.52832
27419,1.46044
9614,1.49738
26838,1.46137
1162,1.49573
14073,1.52455
15961,1.52258
7369,1.47925
11892,1.49264
3795,1.51488
1219,1.49417
4527,1.50658
862,1.509
18145,1.52346
12347,1.49884
9504,1.49464
16889,1.51642
25796,1.46192
25455,1.46187
5352,1.49675
5557,1.49676
4411,1.50936
10149,1.49146
24315,1.47496
16247,1.52777
12953,1.50595
18329,1.51447
8148,1.48476
27118,1.4649
5874,1.49763
11985,1.49246
5303,1.49751
6586,1.49367
8641,1.48789
286,1.5087000000000002
5356,1.49771
11799,1.48766
7584,1.48116
6846,1.48149
15411,1.52673
23779,1.47958
20480,1.489
293,1.51045
3593,1.50707
15031,1.51909
20498,1.48885
24046,1.48033
915,1.50849
2728,1.5050400000000002
27751,1.47836
11264,1.51532
10881,1.49891
17673,1.52019
14956,1.51824
5800,1.49871
5416,1.49965
22047,1.48731
8813,1.47901
14159,1.53015
9125,1.48962
12967,1.50683
25383,1.46568
24532,1.47023
14619,1.52382
6987,1.4855
8826,1.47983
22006,1.48834
19125,1.4963
22543,1.48532
25829,1.46162
12526,1.51223
8127,1.48622
14244,1.53233
17941,1.51734
6507,1.49225
22960,1.48528
116,1.5138
26517,1.45965
8088,1.48677
15364,1.52758
2935,1.50246
20830,1.48451
23352,1.48045
27862,1.47242
24525,1.4696
9698,1.49337
8928,1.47967
16384,1.52283
14361,1.52512
17620,1.52837
8642,1.48824
2066,1.50326
11365,1.51082
1071,1.49858
20427,1.48823
20503,1.48891
1720,1.50221
9946,1.49313
21977,1.48809
27785,1.47747
26417,1.4544
1237,1.4909
22676,1.48858
11476,1.51032
15943,1.52087
20484,1.48918
20043,1.48774
26925,1.46194
27883,1.46774
3878,1.51775
20302,1.49084
8233,1.48553
20551,1.48917
23458,1.48118
27479,1.46086
2578,1.49961
12793,1.51257
20490,1.48939
1123,1.49706
4518,1.5063
12798,1.51119
2223,1.4984
9816,1.49542
27710,1.4727
15030,1.5188
13766,1.51607
19743,1.48357
20713,1.48674
1479,1.50022
27639,1.46427
24327,1.4749
22073,1.48908
6036,1.4968
3372,1.49939
90,1.50925
13373,1.5162
422,1.51065
18968,1.50108
25454,1.46153
11503,1.5072100000000002
12471,1.50463
19718,1.48385
9658,1.49708
8897,1.47934
25071,1.469
11389,1.51668
15568,1.52821
12799,1.51106
13837,1.52454
5314,1.50017
24312,1.47458
25870,1.45971
9926,1.49705
27139,1.46506
21709,1.48679
23013,1.48662
2993,1.50223
9995,1.48836
4166,1.50505
12279,1.49821
18865,1.50021
26239,1.45988
26348,1.45393
27018,1.46128
9653,1.49714
22471,1.4851
13513,1.51207
7153,1.48611
21159,1.48805
25013,1.46976
17923,1.51744
12593,1.51297
23162,1.48393
12309,1.49941
14876,1.5240399999999998
8396,1.48871
6143,1.49596
21287,1.48828
13340,1.51151
5848,1.49853
5527,1.49805
3405,1.4997
24870,1.47242
1570,1.5028899999999998
10710,1.50415
14307,1.52841
10037,1.48769
4113,1.50859
5326,1.49866
16303,1.52679
23924,1.48173
2470,1.50024
7163,1.48587
9198,1.48802
19057,1.49551
9140,1.48898
3481,1.50308
1357,1.4908
7825,1.48672
16792,1.50989
10880,1.49875
10242,1.49341
4743,1.50795
23991,1.48375
3354,1.49727
1321,1.49181
7714,1.48371
10263,1.49321
20761,1.48548
3485,1.50335
20250,1.4924
1905,1.4992
4007,1.51009
2138,1.50326
10575,1.49788
26866,1.46504
9109,1.49063
13381,1.51582
22638,1.4873
1671,1.50037
7911,1.48867
3721,1.5068
7608,1.48068
18480,1.5099900000000002
15249,1.5242
6409,1.49524
2778,1.49885
4154,1.5053
20327,1.49039
16055,1.52342
24738,1.47832
12104,1.49852
22755,1.48915
8114,1.48787
18341,1.51411
24594,1.47594
17678,1.52186
6394,1.49577
1793,1.49788
25045,1.46875
8453,1.48935
10742,1.50252
4192,1.50632
4548,1.50671
21018,1.47915
1305,1.49159
26763,1.45871
891,1.5081
1838,1.49899
4193,1.50616
9913,1.49672
832,1.51035
387,1.50798
21285,1.48805
16982,1.51816
1358,1.49109
19691,1.48817
10784,1.50089
7592,1.48176
2448,1.50055
9033,1.48646
14446,1.52392
21614,1.49182
17378,1.53122
7307,1.4797
18729,1.49489
19547,1.48851
25574,1.45945
24002,1.48944
4446,1.50728
11726,1.49275
5364,1.49889
13130,1.51048
18766,1.503
14660,1.52433
4539,1.50578
140,1.51431
21517,1.48497
24453,1.46708
11621,1.49579
26188,1.45954
20000,1.48755
24663,1.47412
14014,1.52495
3376,1.49929
1372,1.49028
2753,1.50407
27265,1.45793
14475,1.52594
3335,1.49836
4456,1.50606
4609,1.50883
19258,1.48781
18036,1.5153
14015,1.52476
24249,1.47466
18025,1.5143
7143,1.48562
22782,1.48932
16421,1.51886
25760,1.46396
23086,1.48343
16863,1.51712
26341,1.45763
11309,1.5102
13674,1.51481
7985,1.49032
13783,1.5169899999999998
14578,1.5255999999999998
24162,1.47625
22143,1.48476
12367,1.5047199999999998
10460,1.49476
17782,1.52108
10936,1.50345
20442,1.48911
22351,1.48432
22697,1.48939
2906,1.49567
6092,1.49516
23130,1.48305
5277,1.49958
14623,1.52394
6993,1.48703
5168,1.50695
6497,1.49141
13033,1.50964
27699,1.47507
9391,1.49429
4325,1.51205
2506,1.49937
19121,1.49521
517,1.50217
1705,1.5016500000000002
21610,1.49192
8668,1.48596
25593,1.45868
7872,1.48657
23047,1.48414
25062,1.46832
18201,1.51433
13684,1.51309
11507,1.50598
7473,1.48266
8290,1.4863
3493,1.5041
1314,1.49133
15237,1.52472
2777,1.4989
1112,1.49622
4904,1.5108899999999998
553,1.50388
5112,1.50623
18079,1.51597
19472,1.486
23971,1.48254
13154,1.5108
15260,1.52358
26635,1.45586
16703,1.51776
3156,1.49469
623,1.5020099999999998
9970,1.49278
12033,1.50169
12660,1.51158
21743,1.48663
4829,1.5105499999999998
12530,1.51483
14999,1.51978
3772,1.51468
20432,1.48836
23031,1.48645
1335,1.49264
2872,1.49692
12610,1.51245
18861,1.4992
21831,1.48351
6775,1.48512
14754,1.52481
16552,1.51839
13925,1.52372
1991,1.49932
17195,1.5371
14803,1.52658
14661,1.52426
18956,1.5029
18127,1.52087
8935,1.4825
5170,1.50635
27217,1.46244
13549,1.51112
10676,1.50348
9229,1.48962
5484,1.49953
1101,1.49552
10656,1.50394
2948,1.50151
4441,1.50716
2680,1.50488
15769,1.52178
1957,1.50268
13164,1.51052
6013,1.49884
12492,1.50553
6729,1.48539
19083,1.49895
5182,1.50574
6231,1.49225
3886,1.51584
3528,1.50439
3025,1.49915
14420,1.5217
13441,1.51748
5917,1.49776
2699,1.50509
3337,1.49947
5916,1.49789
9002,1.48373
14524,1.52652
20090,1.48615
14044,1.52496
4126,1.50963
3011,1.5023300000000002
225,1.51195
26315,1.45779
2354,1.49844
27789,1.47725
6407,1.49531
12378,1.50586
21504,1.48194
15303,1.52732
25648,1.45812
24940,1.47263
20956,1.48154
3803,1.51339
16584,1.51854
2794,1.49871
21901,1.48772
22129,1.48355
24543,1.47106
13551,1.51097
592,1.50471
15049,1.5194
25318,1.46818
1146,1.49645
15731,1.52208
15634,1.52695
26430,1.45475
3965,1.51244
20183,1.49578
21824,1.48372
6844,1.48147
10146,1.49304
6878,1.48369
14149,1.5298
10128,1.49394
13291,1.5099900000000002
16090,1.52444
3415,1.5020099999999998
18497,1.50663
169,1.51415
12832,1.51171
25474,1.46031
17838,1.5184
5985,1.49767
21374,1.48711
5253,1.49914
23451,1.48093
15609,1.52662
25696,1.45899
19805,1.48488
18902,1.50097
2455,1.49904
4808,1.51162
10423,1.49274
137,1.5172
5129,1.50667
17045,1.51822
10958,1.50962
17688,1.52265
1029,1.50099
11661,1.48886
17477,1.52996
7048,1.48718
26250,1.46004
5459,1.49812
3852,1.51355
22482,1.48201
24675,1.4753
10260,1.49322
14272,1.5316
18210,1.51506
20315,1.49137
6864,1.48311
21759,1.48393
15276,1.52566
21269,1.48764
10465,1.49516
27955,1.46867
20777,1.48665
19102,1.49559
24873,1.47283
19897,1.48493
13251,1.51018
16403,1.51942
13151,1.51122
746,1.5016
26145,1.45727
14737,1.52552
6181,1.49276
1794,1.49744
23072,1.48408
3669,1.5059399999999998
1333,1.49119
24020,1.47865
17498,1.5287
8103,1.48701
1776,1.5
17001,1.51893
4629,1.5095
15983,1.52278
7717,1.48355
8909,1.47904
22941,1.48674
10276,1.49512
19088,1.4983
17931,1.51646
381,1.50826
16114,1.52376
16424,1.51808
2162,1.50403
16143,1.52337
477,1.50715
16189,1.5222
19616,1.48373
25111,1.46891
27614,1.46517
7615,1.48239
21761,1.48438
3824,1.51449
14445,1.52354
1586,1.50241
8198,1.48354
8039,1.48909
2743,1.50305
21092,1.48158
19737,1.48317
19801,1.48481
23125,1.48201
22875,1.48166
19813,1.48496
16707,1.51762
3569,1.50586
6537,1.4924
13167,1.51033
19219,1.49129
6315,1.49283
12042,1.50473
20457,1.48996
18612,1.50881
23020,1.48792
19338,1.48403
888,1.50878
8441,1.48972
12036,1.50219
7649,1.482
8858,1.48085
6653,1.49178
9558,1.49072
1157,1.49618
15772,1.5218699999999998
7270,1.47986
4935,1.51202
23094,1.48435
11505,1.50692
7551,1.48174
21779,1.48407
23546,1.48227
15315,1.52591
24742,1.47782
18869,1.50089
24936,1.47282
3143,1.49356
1241,1.49185
16020,1.52285
8854,1.4808
23905,1.48422
13961,1.52434
17390,1.52969
14105,1.52515
13883,1.52409
558,1.50335
7496,1.48202
25777,1.46371
22461,1.48483
17523,1.52968
12895,1.5074999999999998
3682,1.50597
8086,1.48716
26483,1.45816
13352,1.5124300000000002
25115,1.46903
2185,1.50604
1455,1.50023
21657,1.48969
18478,1.50993
4333,1.51112
4601,1.50944
14378,1.5244
24157,1.4752
23374,1.48017
8268,1.48478
1836,1.49858
23998,1.48964
22240,1.48436
10943,1.50541
26978,1.462
18709,1.49802
9622,1.49695
7537,1.48142
15685,1.52663
535,1.50369
24049,1.47739
27205,1.46317
10362,1.49533
25051,1.46894
20791,1.48496
13172,1.51035
6348,1.49252
21605,1.48929
18773,1.50354
25579,1.45978
17895,1.5184
27565,1.4601
21947,1.48859
18195,1.51544
21818,1.48368
11127,1.51669
1277,1.49188
14091,1.52518
1670,1.50028
13758,1.51665
10515,1.50118
14614,1.52399
361,1.50887
9217,1.48949
14273,1.53075
12649,1.51224
3870,1.51474
14381,1.52427
6577,1.49349
23021,1.48809
10779,1.50084
1264,1.49152
3024,1.49954
22022,1.489
13812,1.51909
24205,1.47577
9349,1.49119
18206,1.51473
2705,1.5055
12030,1.50006
20493,1.48857
26974,1.462
10168,1.49308
16600,1.51532
460,1.50812
24879,1.47277
20115,1.48821
6959,1.4857
23660,1.47808
6932,1.48477
26322,1.45835
18750,1.49875
27289,1.45927
16640,1.51727
19396,1.48473
10299,1.49511
2626,1.50142
2938,1.50231
8679,1.48495
17229,1.53537
19025,1.49681
6068,1.49571
3245,1.49067
15986,1.52305
12114,1.49849
19770,1.48727
15244,1.52359
9092,1.49091
2279,1.50113
19303,1.48517
13060,1.51192
3903,1.51907
12403,1.50147
2134,1.50258
25501,1.45804
3104,1.49655
27125,1.4639
27952,1.46877
1647,1.4998
18136,1.52197
13952,1.52406
25435,1.46064
25699,1.45917
18976,1.50155
11315,1.5108700000000002
128,1.51782
19210,1.49126
8022,1.49001
21026,1.47917
14580,1.52572
13962,1.52538
2669,1.50366
26842,1.46262
17583,1.53222
24236,1.47561
13094,1.51104
18101,1.51888
24144,1.47543
23831,1.48097
24043,1.47768
11502,1.50786
5151,1.50682
24565,1.47394
22458,1.48425
15776,1.52225
3544,1.50322
12872,1.5066000000000002
7097,1.48702
12432,1.5041099999999998
20061,1.48616
22580,1.4841
3187,1.49415
8550,1.48747
2184,1.50521
3487,1.50336
5945,1.4973
19325,1.48561
24628,1.47559
4073,1.51076
6162,1.49288
21539,1.48756
9651,1.49609
6242,1.49326
24206,1.4759
2045,1.50238
22578,1.48447
24486,1.46725
18151,1.52042
5833,1.49796
4770,1.51183
16586,1.51696
21028,1.48045
10021,1.48832
9409,1.49444
16264,1.5282
27819,1.47448
6053,1.49653
16228,1.52663
10312,1.49446
16340,1.52645
13735,1.51865
11293,1.51162
19429,1.48486
3091,1.49725
21254,1.48624
17648,1.52527
11732,1.4925
18242,1.51689
2178,1.50396
3331,1.4982
20487,1.48882
17372,1.53151
2783,1.49896
6100,1.49509
11682,1.49177
27814,1.47464
17781,1.52141
21846,1.48577
25807,1.46268
5376,1.49872
23868,1.47933
7654,1.48164
16599,1.51471
9961,1.49209
18488,1.50858
26999,1.46229
4909,1.5108899999999998
27664,1.46364
5412,1.50024
27215,1.46229
9920,1.49722
16551,1.51841
17119,1.53325
4230,1.50595
15716,1.52271
7019,1.48578
13985,1.52599
24763,1.47832
16224,1.52555
21744,1.48587
11747,1.49072
21513,1.48337
23417,1.48371
5992,1.49668
1579,1.50182
14264,1.53215
2968,1.50274
17930,1.51687
25728,1.46484
12960,1.5056
967,1.50423
5547,1.49749
18069,1.51751
23549,1.48201
25230,1.46828
14241,1.53268
24409,1.46803
1691,1.50024
5293,1.49913
23964,1.48142
13624,1.51086
658,1.4998
17321,1.5283
13573,1.51012
26880,1.46504
4545,1.50633
12374,1.50539
9037,1.48712
4012,1.50935
18143,1.52352
19748,1.48423
549,1.50433
14964,1.51835
25248,1.46741
7134,1.48495
3131,1.49272
15361,1.52778
6626,1.49147
7513,1.48147
12401,1.50139
15891,1.51933
19793,1.48521
23519,1.47766
10191,1.4926
8903,1.4791
25100,1.46942
23589,1.48107
11144,1.51679
16333,1.52654
6532,1.49216
25866,1.4598
16261,1.52922
2167,1.50372
6345,1.49236
24038,1.4781
18732,1.49498
24941,1.47246
26525,1.45996
27836,1.47358
27061,1.46179
17966,1.51756
2624,1.50156
10017,1.488
11582,1.49698
22082,1.48865
16722,1.51763
8603,1.48519
13205,1.5116
17736,1.51894
27570,1.4607
21895,1.48722
13867,1.52488
22296,1.48194
5207,1.50218
21760,1.48426
10469,1.49521
6969,1.48531
10556,1.49945
19399,1.4849
24756,1.47707
8654,1.48777
17516,1.5298500000000002
17469,1.52929
24638,1.47496
16671,1.51673
15324,1.52596
12266,1.49864
4496,1.50603
4307,1.51143
3520,1.5042
11961,1.4939
27967,1.46958
13630,1.51117
13889,1.52511
20731,1.48594
2078,1.5050599999999998
21530,1.48682
8468,1.4886
2183,1.50486
14927,1.51852
14702,1.52607
2522,1.5001799999999998
17494,1.52901
7476,1.4824
26023,1.46247
23692,1.47742
7740,1.48511
13657,1.51256
19887,1.48543
9050,1.48661
16675,1.51791
1222,1.49283
15241,1.52348
14985,1.51956
11230,1.51454
2154,1.5031
7259,1.47991
27262,1.45819
2298,1.50259
14545,1.52482
8977,1.48391
8350,1.48593
14829,1.52522
12900,1.50737
23319,1.48344
17892,1.51871
26083,1.45796
13185,1.50943
8899,1.47897
6728,1.48545
21864,1.4854
12858,1.5087000000000002
18600,1.50946
18250,1.5177
9724,1.49515
205,1.51262
9026,1.48378
15170,1.52444
24645,1.47459
22505,1.48519
23644,1.47736
3538,1.50292
12233,1.49847
17954,1.51734
10670,1.5036
958,1.50547
5701,1.49674
12072,1.50401
1005,1.50109
19355,1.4854
25920,1.46182
24825,1.47751
17299,1.53546
2771,1.50078
109,1.51544
6800,1.48371
20399,1.49104
22741,1.48876
15067,1.51941
17763,1.5191
13437,1.51775
19077,1.49717
11967,1.49391
22974,1.48499
8109,1.48727
2339,1.50156
9508,1.49336
18661,1.50528
24746,1.47752
18996,1.49783
9332,1.4902
13553,1.51073
9498,1.49266
4197,1.5059399999999998
13625,1.51096
8117,1.48757
16350,1.52414
4045,1.50778
22930,1.48319
12920,1.50581
8066,1.48864
21866,1.48468
21250,1.48672
18962,1.50148
12837,1.51151
26115,1.45765
20210,1.49669
25160,1.46947
1476,1.50027
27454,1.4609
5748,1.49942
9264,1.48959
18049,1.51686
4731,1.50806
16095,1.5246499999999998
21532,1.48601
26062,1.45829
50,1.51408
10747,1.50237
22328,1.48313
15024,1.51941
1686,1.49906
22068,1.4888
4398,1.50942
7413,1.47889
20467,1.49052
16399,1.52173
8182,1.4819
22336,1.4837
25507,1.4585
27046,1.46212
17913,1.51838
22206,1.48399
5404,1.49914
25556,1.45941
17704,1.51884
10296,1.49458
3198,1.4939
5254,1.4987
4224,1.50514
14477,1.52575
8715,1.48389
22366,1.48389
24163,1.47617
26048,1.45833
9012,1.48499
13991,1.52679
4828,1.51136
20201,1.49639
5027,1.5114
19276,1.4855
12554,1.5119
16435,1.51724
8583,1.48639
15526,1.52826
10986,1.5066000000000002
13730,1.51768
24815,1.47778
20589,1.48812
12705,1.50837
26015,1.46174
18751,1.49785
22340,1.48325
17183,1.53553
7110,1.48736
1223,1.49339
24897,1.47431
3625,1.50629
20992,1.48399
21094,1.48068
9785,1.49537
14897,1.52252
10543,1.50076
19427,1.48512
930,1.50728
17557,1.53244
22806,1.48866
25952,1.46171
6002,1.4976
16635,1.51678
14720,1.52628
982,1.50423
5023,1.51107
8546,1.48665
23904,1.48421
24731,1.47885
9537,1.49142
3785,1.51379
17654,1.52274
4752,1.50944
19220,1.49103
27363,1.45641
8898,1.47928
9844,1.49716
9656,1.49714
12939,1.50635
23838,1.47978
10690,1.5044300000000002
20860,1.48558
14181,1.53024
17537,1.53313
8395,1.48845
16507,1.51748
16533,1.51777
21117,1.48154
26002,1.46094
20977,1.48268
12550,1.51301
16819,1.50765
26217,1.46049
24989,1.47251
4671,1.51048
10029,1.48828
25839,1.46096
49,1.51419
21095,1.48032
25037,1.46842
20621,1.49069
24795,1.47804
14111,1.52582
21338,1.48965
20016,1.48822
13257,1.50915
9586,1.49376
8411,1.48773
26973,1.46205
16700,1.51679
19273,1.48662
13496,1.50954
4323,1.51159
10887,1.49976
19920,1.48518
15981,1.52315
11235,1.51446
24130,1.47674
9749,1.49559
9338,1.48973
13106,1.51131
14987,1.51932
26499,1.45801
9861,1.49633
7660,1.48186
23037,1.48563
20812,1.48462
20317,1.49116
5948,1.49741
17981,1.5175999999999998
22181,1.48389
17922,1.5179200000000002
8951,1.48336
9925,1.49705
10820,1.49936
16397,1.52164
5885,1.49758
1697,1.49973
21570,1.49118
5751,1.49813
13492,1.51034
8220,1.48562
26111,1.45815
19925,1.48507
14632,1.52442
1989,1.5001799999999998
18170,1.51555
20847,1.48521
11396,1.51532
2439,1.49766
16510,1.5175800000000002
22114,1.48366
3379,1.4993
17743,1.51908
13670,1.51273
17354,1.53227
3934,1.51483
20902,1.48481
2039,1.5010599999999998
2360,1.50101
12708,1.50853
5567,1.49784
1964,1.50293
8657,1.48693
5015,1.51147
12302,1.49797
14233,1.53335
6669,1.49044
10044,1.48729
8799,1.47977
10186,1.49249
18501,1.50683
11491,1.51077
14994,1.51991
5288,1.49918
2452,1.50099
11214,1.51436
12825,1.51145
6936,1.48456
11430,1.51588
21519,1.4843
22493,1.48286
25833,1.46133
19015,1.49693
15786,1.52397
13818,1.52044
27245,1.46112
7775,1.4859
15145,1.5261
13317,1.51207
5064,1.51083
19119,1.4953
18298,1.51291
2046,1.50295
18907,1.50115
6327,1.4925
23339,1.48028
8456,1.48909
19780,1.48592
10249,1.492
6123,1.49282
15263,1.52451
22086,1.48685
9623,1.49759
20842,1.48488
4116,1.5090599999999998
24960,1.47056
5031,1.51189
26621,1.45633
27426,1.46022
13677,1.51374
10752,1.50157
27702,1.47421
25538,1.4588
7383,1.47903
20804,1.48506
12618,1.51294
21102,1.48011
3680,1.50591
9010,1.4845
11393,1.51443
2089,1.50505
7683,1.48135
14627,1.52386
6015,1.49837
18970,1.50203
6647,1.49325
13520,1.51093
17344,1.53369
8239,1.48543
21595,1.48884
5176,1.50685
19926,1.4848
6590,1.49392
27022,1.4611
15919,1.52173
3655,1.50779
10140,1.49292
17746,1.51959
13792,1.51631
9602,1.501
26944,1.46216
3975,1.51284
8388,1.48714
1119,1.49723
6386,1.49538
16756,1.51362
16027,1.52293
25261,1.4687
9179,1.48752
14941,1.51827
10381,1.49349
10228,1.49188
15279,1.52527
19924,1.48542
15591,1.527
26867,1.46425
11896,1.49217
26244,1.46029
16830,1.50936
23728,1.47815
22092,1.48564
12133,1.49721
7167,1.48531
22183,1.48391
21653,1.49073
5837,1.49755
27900,1.46627
4464,1.50644
21950,1.48927
14204,1.53331
285,1.50889
21218,1.48525
21590,1.48983
22968,1.48604
17542,1.534
8116,1.4879
6230,1.49247
19635,1.48396
21010,1.48461
9754,1.49596
23850,1.47882
26486,1.45827
3048,1.49854
22053,1.48804
27615,1.46484
15800,1.52269
19573,1.48683
4046,1.50795
11352,1.51101
1918,1.49778
1736,1.50194
1979,1.5007
21609,1.49091
2067,1.50351
20256,1.49299
22273,1.48367
19400,1.48504
10076,1.48392
17365,1.53311
23060,1.48503
4445,1.50735
5893,1.49735
21775,1.48391
12909,1.50631
3061,1.49696
1156,1.49649
